Time,iowait,irq,nice,softirq,steal,system,user,Used,br-10cd1f6f3899 receive,docker0 receive,eth0 receive,eth1 receive,lo receive,veth6750e95 receive
2023-04-02 12:43:00,0%,0%,0%,3.70%,6.30%,3.50%,13.2%,351 MiB,3.14 GB/s,0 kB/s,5.60 kB/s,1.98 GB/s,0 kB/s,3.14 GB/s
2023-04-02 12:43:05,0%,0%,0%,5.90%,9.10%,4.20%,8.80%,351 MiB,1.62 GB/s,0 kB/s,17.2 kB/s,1.04 GB/s,0 kB/s,1.62 GB/s
2023-04-02 12:43:10,0%,0%,0%,5.90%,9.10%,4.20%,8.80%,351 MiB,1.62 GB/s,0 kB/s,17.2 kB/s,1.04 GB/s,0 kB/s,1.62 GB/s
2023-04-02 12:43:15,0%,0%,0%,3.30%,5.20%,4.40%,10%,351 MiB,2.23 GB/s,0 kB/s,0 kB/s,1.56 GB/s,0 kB/s,2.24 GB/s
2023-04-02 12:43:20,0%,0%,0%,3.30%,5.20%,4.40%,10%,351 MiB,2.23 GB/s,0 kB/s,0 kB/s,1.56 GB/s,0 kB/s,2.24 GB/s
2023-04-02 12:43:25,0%,0%,0%,4.00%,4.40%,4.70%,8.30%,351 MiB,1.75 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,1.76 GB/s
2023-04-02 12:43:30,0%,0%,0%,4.00%,4.40%,4.70%,8.30%,351 MiB,1.75 GB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,1.76 GB/s
2023-04-02 12:43:35,0%,0%,0%,5.70%,5.80%,5.60%,6.90%,351 MiB,901 MB/s,0 kB/s,16.8 kB/s,650 MB/s,0 kB/s,912 MB/s
2023-04-02 12:43:40,0%,0%,0%,5.70%,5.80%,5.60%,6.90%,351 MiB,901 MB/s,0 kB/s,16.8 kB/s,650 MB/s,0 kB/s,912 MB/s
2023-04-02 12:43:45,0%,0%,0%,3.00%,2.60%,2.30%,10.1%,349 MiB,3.27 GB/s,0 kB/s,0 kB/s,2.02 GB/s,0 kB/s,3.28 GB/s
2023-04-02 12:43:50,0%,0%,0%,3.00%,2.60%,2.30%,10.1%,349 MiB,3.27 GB/s,0 kB/s,0 kB/s,2.02 GB/s,0 kB/s,3.28 GB/s
2023-04-02 12:43:55,0%,0%,0%,2.70%,3.30%,3.10%,5%,349 MiB,710 MB/s,0 kB/s,11.2 kB/s,482 MB/s,0 kB/s,716 MB/s
2023-04-02 12:44:00,0%,0%,0%,2.70%,3.30%,3.10%,5%,349 MiB,710 MB/s,0 kB/s,11.2 kB/s,482 MB/s,0 kB/s,716 MB/s
2023-04-02 12:44:05,0%,0%,0%,3.10%,4.40%,3.80%,8.50%,349 MiB,1.71 GB/s,0 kB/s,34.2 kB/s,1.13 GB/s,0 kB/s,1.71 GB/s
2023-04-02 12:44:10,0%,0%,0%,3.10%,4.40%,3.80%,8.50%,349 MiB,1.71 GB/s,0 kB/s,34.2 kB/s,1.13 GB/s,0 kB/s,1.71 GB/s
2023-04-02 12:44:15,0%,0%,0%,3.80%,4.10%,3.60%,10%,349 MiB,2.26 GB/s,0 kB/s,62.3 kB/s,1.42 GB/s,0 kB/s,2.26 GB/s
2023-04-02 12:44:20,0%,0%,0%,3.80%,4.10%,3.60%,10%,349 MiB,2.26 GB/s,0 kB/s,62.3 kB/s,1.42 GB/s,0 kB/s,2.26 GB/s
2023-04-02 12:44:25,0%,0%,0%,3.30%,3.80%,4.30%,6.80%,357 MiB,1.19 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.20 GB/s
2023-04-02 12:44:30,0%,0%,0%,3.30%,3.80%,4.30%,6.80%,357 MiB,1.19 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.20 GB/s
2023-04-02 12:44:35,0%,0%,0%,4.10%,6.30%,3.90%,9.80%,352 MiB,2.23 GB/s,0 kB/s,34 kB/s,1.17 GB/s,0 kB/s,2.24 GB/s
2023-04-02 12:44:40,0%,0%,0%,4.10%,6.30%,3.90%,9.80%,352 MiB,2.23 GB/s,0 kB/s,34 kB/s,1.17 GB/s,0 kB/s,2.24 GB/s
2023-04-02 12:44:45,0%,0%,0%,6.50%,9.00%,6.70%,8.20%,352 MiB,831 MB/s,0 kB/s,94.2 kB/s,605 MB/s,0 kB/s,844 MB/s
2023-04-02 12:44:50,0%,0%,0%,6.50%,9.00%,6.70%,8.20%,352 MiB,831 MB/s,0 kB/s,94.2 kB/s,605 MB/s,0 kB/s,844 MB/s
2023-04-02 12:44:55,0%,0%,0%,2.50%,2.50%,3.20%,8.00%,349 MiB,2.01 GB/s,0 kB/s,71.4 kB/s,1.27 GB/s,0 kB/s,2.02 GB/s
2023-04-02 12:45:00,0%,0%,0%,2.50%,2.50%,3.20%,8.00%,349 MiB,2.01 GB/s,0 kB/s,71.4 kB/s,1.27 GB/s,0 kB/s,2.02 GB/s
2023-04-02 12:45:05,0%,0%,0%,5.10%,9.00%,4.80%,4.70%,349 MiB,231 MB/s,0 kB/s,54.6 kB/s,256 MB/s,0 kB/s,239 MB/s
2023-04-02 12:45:10,0%,0%,0%,5.10%,9.00%,4.80%,4.70%,349 MiB,231 MB/s,0 kB/s,54.6 kB/s,256 MB/s,0 kB/s,239 MB/s
2023-04-02 12:45:15,0%,0%,0%,6.60%,7.90%,6.20%,11.1%,349 MiB,1.96 GB/s,0 kB/s,0 kB/s,1.27 GB/s,0 kB/s,1.97 GB/s
2023-04-02 12:45:20,0%,0%,0%,6.60%,7.90%,6.20%,11.1%,349 MiB,1.96 GB/s,0 kB/s,0 kB/s,1.27 GB/s,0 kB/s,1.97 GB/s
2023-04-02 12:45:25,0%,0%,0%,6.10%,8.00%,5.60%,6.50%,349 MiB,903 MB/s,0 kB/s,0 kB/s,645 MB/s,0 kB/s,914 MB/s
2023-04-02 12:45:30,0%,0%,0%,6.10%,8.00%,5.60%,6.50%,349 MiB,903 MB/s,0 kB/s,0 kB/s,645 MB/s,0 kB/s,914 MB/s
2023-04-02 12:45:35,0%,0%,0%,4.40%,4.10%,4.20%,9.10%,357 MiB,1.84 GB/s,0 kB/s,22.8 kB/s,1.19 GB/s,0 kB/s,1.85 GB/s
2023-04-02 12:45:40,0%,0%,0%,4.40%,4.10%,4.20%,9.10%,357 MiB,1.84 GB/s,0 kB/s,22.8 kB/s,1.19 GB/s,0 kB/s,1.85 GB/s
2023-04-02 12:45:45,0%,0%,0%,4.10%,4.90%,3.60%,11.2%,357 MiB,2.57 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:45:50,0%,0%,0%,4.10%,4.90%,3.60%,11.2%,357 MiB,2.57 GB/s,0 kB/s,0 kB/s,1.72 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:45:55,0%,0%,0%,1.90%,2.90%,2.00%,8.10%,355 MiB,2.68 GB/s,0 kB/s,39.2 kB/s,1.56 GB/s,0 kB/s,2.69 GB/s
2023-04-02 12:46:00,0%,0%,0%,1.90%,2.90%,2.00%,8.10%,355 MiB,2.68 GB/s,0 kB/s,39.2 kB/s,1.56 GB/s,0 kB/s,2.69 GB/s
2023-04-02 12:46:05,0%,0%,0%,1.80%,3.30%,1.50%,9.00%,355 MiB,2.86 GB/s,0 kB/s,67.6 kB/s,1.76 GB/s,0 kB/s,2.86 GB/s
2023-04-02 12:46:10,0%,0%,0%,1.80%,3.30%,1.50%,9.00%,355 MiB,2.86 GB/s,0 kB/s,67.6 kB/s,1.76 GB/s,0 kB/s,2.86 GB/s
2023-04-02 12:46:15,0%,0%,0%,4.70%,6.40%,6.50%,9.30%,355 MiB,1.65 GB/s,0 kB/s,113 kB/s,1.10 GB/s,0 kB/s,1.66 GB/s
2023-04-02 12:46:20,0%,0%,0%,4.70%,6.40%,6.50%,9.30%,355 MiB,1.65 GB/s,0 kB/s,113 kB/s,1.10 GB/s,0 kB/s,1.66 GB/s
2023-04-02 12:46:25,0%,0%,0%,1.60%,1.80%,1.40%,8.90%,355 MiB,2.96 GB/s,0 kB/s,39.2 kB/s,1.86 GB/s,0 kB/s,2.96 GB/s
2023-04-02 12:46:30,0%,0%,0%,1.60%,1.80%,1.40%,8.90%,355 MiB,2.96 GB/s,0 kB/s,39.2 kB/s,1.86 GB/s,0 kB/s,2.96 GB/s
2023-04-02 12:46:35,0%,0%,0%,1.50%,1.70%,1.80%,11.7%,349 MiB,3.52 GB/s,0 kB/s,44.8 kB/s,2.14 GB/s,0 kB/s,3.52 GB/s
2023-04-02 12:46:40,0%,0%,0%,1.50%,1.70%,1.80%,11.7%,349 MiB,3.52 GB/s,0 kB/s,44.8 kB/s,2.14 GB/s,0 kB/s,3.52 GB/s
2023-04-02 12:46:45,0%,0%,0%,5.10%,5.70%,6.00%,16.7%,349 MiB,4.15 GB/s,0 kB/s,44.8 kB/s,2.89 GB/s,0 kB/s,4.16 GB/s
2023-04-02 12:46:50,0%,0%,0%,5.10%,5.70%,6.00%,16.7%,349 MiB,4.15 GB/s,0 kB/s,44.8 kB/s,2.89 GB/s,0 kB/s,4.16 GB/s
2023-04-02 12:46:55,0%,0%,0%,4.60%,5.10%,4.90%,16.0%,355 MiB,4.13 GB/s,0 kB/s,45.2 kB/s,2.59 GB/s,0 kB/s,4.14 GB/s
2023-04-02 12:47:00,0%,0%,0%,4.60%,5.10%,4.90%,16.0%,355 MiB,4.13 GB/s,0 kB/s,45.2 kB/s,2.59 GB/s,0 kB/s,4.14 GB/s
2023-04-02 12:47:05,0%,0%,0%,6.00%,8.00%,6.20%,19.3%,355 MiB,5.53 GB/s,0 kB/s,33.6 kB/s,3.24 GB/s,0 kB/s,5.55 GB/s
2023-04-02 12:47:10,0%,0%,0%,6.00%,8.00%,6.20%,19.3%,355 MiB,5.53 GB/s,0 kB/s,33.6 kB/s,3.24 GB/s,0 kB/s,5.55 GB/s
2023-04-02 12:47:15,0%,0%,0%,7.40%,8.70%,6.90%,15.9%,360 MiB,3.54 GB/s,0 kB/s,11.2 kB/s,2.29 GB/s,0 kB/s,3.56 GB/s
2023-04-02 12:47:20,0%,0%,0%,7.40%,8.70%,6.90%,15.9%,360 MiB,3.54 GB/s,0 kB/s,11.2 kB/s,2.29 GB/s,0 kB/s,3.56 GB/s
2023-04-02 12:47:25,0%,0%,0%,6.20%,7.40%,3.90%,12.9%,349 MiB,3.47 GB/s,0 kB/s,62 kB/s,2.18 GB/s,0 kB/s,3.48 GB/s
2023-04-02 12:47:30,0%,0%,0%,6.20%,7.40%,3.90%,12.9%,349 MiB,3.47 GB/s,0 kB/s,62 kB/s,2.18 GB/s,0 kB/s,3.48 GB/s
2023-04-02 12:47:35,0%,0%,0%,5.60%,5.50%,5.30%,19.7%,357 MiB,5.93 GB/s,0 kB/s,50.4 kB/s,3.71 GB/s,0 kB/s,5.94 GB/s
2023-04-02 12:47:40,0%,0%,0%,5.60%,5.50%,5.30%,19.7%,357 MiB,5.93 GB/s,0 kB/s,50.4 kB/s,3.71 GB/s,0 kB/s,5.94 GB/s
2023-04-02 12:47:45,0%,0%,0%,7.40%,6.80%,6.00%,18.3%,355 MiB,4.55 GB/s,0 kB/s,22.4 kB/s,2.89 GB/s,0 kB/s,4.57 GB/s
2023-04-02 12:47:50,0%,0%,0%,7.40%,6.80%,6.00%,18.3%,355 MiB,4.55 GB/s,0 kB/s,22.4 kB/s,2.89 GB/s,0 kB/s,4.57 GB/s
2023-04-02 12:47:55,0%,0%,0%,6.20%,6.20%,6.40%,12.7%,347 MiB,2.08 GB/s,0 kB/s,0 kB/s,1.53 GB/s,0 kB/s,2.10 GB/s
2023-04-02 12:48:00,0%,0%,0%,6.20%,6.20%,6.40%,12.7%,347 MiB,2.08 GB/s,0 kB/s,0 kB/s,1.53 GB/s,0 kB/s,2.10 GB/s
2023-04-02 12:48:05,0%,0%,0%,6.10%,6.60%,5.30%,17.0%,355 MiB,4.49 GB/s,0 kB/s,0 kB/s,2.74 GB/s,0 kB/s,4.51 GB/s
2023-04-02 12:48:10,0%,0%,0%,6.10%,6.60%,5.30%,17.0%,355 MiB,4.49 GB/s,0 kB/s,0 kB/s,2.74 GB/s,0 kB/s,4.51 GB/s
2023-04-02 12:48:15,0%,0%,0%,6.70%,6.80%,7.70%,18.6%,352 MiB,4.38 GB/s,0 kB/s,56.5 kB/s,2.79 GB/s,0 kB/s,4.40 GB/s
2023-04-02 12:48:20,0%,0%,0%,6.70%,6.80%,7.70%,18.6%,352 MiB,4.38 GB/s,0 kB/s,56.5 kB/s,2.79 GB/s,0 kB/s,4.40 GB/s
2023-04-02 12:48:25,0%,0%,0%,8.50%,5.60%,7.20%,13.9%,352 MiB,2.89 GB/s,0 kB/s,0 kB/s,1.98 GB/s,0 kB/s,2.91 GB/s
2023-04-02 12:48:30,0%,0%,0%,8.50%,5.60%,7.20%,13.9%,352 MiB,2.89 GB/s,0 kB/s,0 kB/s,1.98 GB/s,0 kB/s,2.91 GB/s
2023-04-02 12:48:35,0%,0%,0%,7.20%,6.20%,8.20%,18.9%,348 MiB,3.63 GB/s,0 kB/s,16.8 kB/s,2.68 GB/s,0 kB/s,3.66 GB/s
2023-04-02 12:48:40,0%,0%,0%,7.20%,6.20%,8.20%,18.9%,348 MiB,3.63 GB/s,0 kB/s,16.8 kB/s,2.68 GB/s,0 kB/s,3.66 GB/s
2023-04-02 12:48:45,0%,0%,0%,4.60%,4.90%,5.20%,15.8%,359 MiB,3.58 GB/s,0 kB/s,11.2 kB/s,2.22 GB/s,0 kB/s,3.60 GB/s
2023-04-02 12:48:50,0%,0%,0%,4.60%,4.90%,5.20%,15.8%,359 MiB,3.58 GB/s,0 kB/s,11.2 kB/s,2.22 GB/s,0 kB/s,3.60 GB/s
2023-04-02 12:48:55,0%,0%,0%,6.00%,6.30%,6.00%,21.5%,356 MiB,6.41 GB/s,0 kB/s,11.2 kB/s,3.75 GB/s,0 kB/s,6.43 GB/s
2023-04-02 12:49:00,0%,0%,0%,6.00%,6.30%,6.00%,21.5%,356 MiB,6.41 GB/s,0 kB/s,11.2 kB/s,3.75 GB/s,0 kB/s,6.43 GB/s
2023-04-02 12:49:05,0%,0%,0%,7.20%,8.60%,7.10%,17.8%,359 MiB,3.57 GB/s,0 kB/s,6 kB/s,2.85 GB/s,0 kB/s,3.58 GB/s
2023-04-02 12:49:10,0%,0%,0%,7.20%,8.60%,7.10%,17.8%,359 MiB,3.57 GB/s,0 kB/s,6 kB/s,2.85 GB/s,0 kB/s,3.58 GB/s
2023-04-02 12:49:15,0%,0%,0%,7.20%,8.50%,7.40%,21.6%,364 MiB,5.97 GB/s,0 kB/s,0 kB/s,3.22 GB/s,0 kB/s,5.99 GB/s
2023-04-02 12:49:20,0%,0%,0%,7.20%,8.50%,7.40%,21.6%,364 MiB,5.97 GB/s,0 kB/s,0 kB/s,3.22 GB/s,0 kB/s,5.99 GB/s
2023-04-02 12:49:25,0%,0%,0%,8.20%,4.60%,7.10%,22.3%,364 MiB,5.87 GB/s,0 kB/s,17 kB/s,3.75 GB/s,0 kB/s,5.89 GB/s
2023-04-02 12:49:30,0%,0%,0%,8.20%,4.60%,7.10%,22.3%,364 MiB,5.87 GB/s,0 kB/s,17 kB/s,3.75 GB/s,0 kB/s,5.89 GB/s
2023-04-02 12:49:35,0%,0%,0%,8.40%,4.40%,7.60%,27.1%,366 MiB,6.14 GB/s,0 kB/s,28.4 kB/s,4.62 GB/s,0 kB/s,6.16 GB/s
2023-04-02 12:49:40,0%,0%,0%,8.40%,4.40%,7.60%,27.1%,366 MiB,6.14 GB/s,0 kB/s,28.4 kB/s,4.62 GB/s,0 kB/s,6.16 GB/s
2023-04-02 12:49:45,0%,0%,0%,10.4%,4.50%,8.10%,24.0%,361 MiB,4.05 GB/s,0 kB/s,24.4 kB/s,3.95 GB/s,0 kB/s,4.07 GB/s
2023-04-02 12:49:50,0%,0%,0%,10.4%,4.50%,8.10%,24.0%,361 MiB,4.05 GB/s,0 kB/s,24.4 kB/s,3.95 GB/s,0 kB/s,4.07 GB/s
2023-04-02 12:49:55,0%,0%,0%,8.60%,5%,9.80%,28.2%,374 MiB,6.50 GB/s,0 kB/s,22.4 kB/s,4.41 GB/s,0 kB/s,6.52 GB/s
2023-04-02 12:50:00,0%,0%,0%,8.60%,5%,9.80%,28.2%,374 MiB,6.50 GB/s,0 kB/s,22.4 kB/s,4.41 GB/s,0 kB/s,6.52 GB/s
2023-04-02 12:50:05,0%,0%,0%,7.90%,10.2%,4.80%,11.5%,358 MiB,2.04 GB/s,0 kB/s,0 kB/s,1.71 GB/s,0 kB/s,2.06 GB/s
2023-04-02 12:50:10,0%,0%,0%,7.90%,10.2%,4.80%,11.5%,358 MiB,2.04 GB/s,0 kB/s,0 kB/s,1.71 GB/s,0 kB/s,2.06 GB/s
2023-04-02 12:50:15,0%,0%,0%,7.10%,9.80%,5.40%,7.30%,343 MiB,451 MB/s,0 kB/s,78.9 kB/s,611 MB/s,0 kB/s,468 MB/s
2023-04-02 12:50:20,0%,0%,0%,7.10%,9.80%,5.40%,7.30%,343 MiB,451 MB/s,0 kB/s,78.9 kB/s,611 MB/s,0 kB/s,468 MB/s
2023-04-02 12:50:25,0%,0%,0%,6.80%,7.40%,6.30%,12.4%,350 MiB,1.98 GB/s,0 kB/s,11.4 kB/s,2.35 GB/s,0 kB/s,2.00 GB/s
2023-04-02 12:50:30,0%,0%,0%,6.80%,7.40%,6.30%,12.4%,350 MiB,1.98 GB/s,0 kB/s,11.4 kB/s,2.35 GB/s,0 kB/s,2.00 GB/s
2023-04-02 12:50:35,0%,0%,0%,8.30%,7.70%,8.10%,20.9%,361 MiB,4.77 GB/s,0 kB/s,56 kB/s,3.69 GB/s,0 kB/s,4.79 GB/s
2023-04-02 12:50:40,0%,0%,0%,8.30%,7.70%,8.10%,20.9%,361 MiB,4.77 GB/s,0 kB/s,56 kB/s,3.69 GB/s,0 kB/s,4.79 GB/s
2023-04-02 12:50:45,0%,0%,0%,7.90%,6.80%,7.50%,9.60%,356 MiB,1.01 GB/s,0 kB/s,76.2 kB/s,1.12 GB/s,0 kB/s,1.03 GB/s
2023-04-02 12:50:50,0%,0%,0%,7.90%,6.80%,7.50%,9.60%,356 MiB,1.01 GB/s,0 kB/s,76.2 kB/s,1.12 GB/s,0 kB/s,1.03 GB/s
2023-04-02 12:50:55,0%,0%,0%,8.30%,6.50%,7.50%,18.1%,365 MiB,3.02 GB/s,0 kB/s,0 kB/s,2.60 GB/s,0 kB/s,3.04 GB/s
2023-04-02 12:51:00,0%,0%,0%,8.30%,6.50%,7.50%,18.1%,365 MiB,3.02 GB/s,0 kB/s,0 kB/s,2.60 GB/s,0 kB/s,3.04 GB/s
2023-04-02 12:51:05,0%,0%,0%,8.30%,8.20%,7.20%,21.9%,357 MiB,5.30 GB/s,0 kB/s,0 kB/s,3.68 GB/s,0 kB/s,5.32 GB/s
2023-04-02 12:51:10,0%,0%,0%,8.30%,8.20%,7.20%,21.9%,357 MiB,5.30 GB/s,0 kB/s,0 kB/s,3.68 GB/s,0 kB/s,5.32 GB/s
2023-04-02 12:51:15,0%,0%,0%,6.90%,6.00%,6.20%,7.10%,355 MiB,411 MB/s,0 kB/s,0 kB/s,491 MB/s,0 kB/s,426 MB/s
2023-04-02 12:51:20,0%,0%,0%,6.90%,6.00%,6.20%,7.10%,355 MiB,411 MB/s,0 kB/s,0 kB/s,491 MB/s,0 kB/s,426 MB/s
2023-04-02 12:51:25,0%,0%,0%,7.50%,4.40%,7.20%,19.5%,356 MiB,4.26 GB/s,0 kB/s,23 kB/s,3.65 GB/s,0 kB/s,4.28 GB/s
2023-04-02 12:51:30,0%,0%,0%,7.50%,4.40%,7.20%,19.5%,356 MiB,4.26 GB/s,0 kB/s,23 kB/s,3.65 GB/s,0 kB/s,4.28 GB/s
2023-04-02 12:51:35,0%,0%,0%,8.80%,6.80%,7.10%,21.5%,353 MiB,4.57 GB/s,0 kB/s,33.6 kB/s,3.17 GB/s,0 kB/s,4.59 GB/s
2023-04-02 12:51:40,0%,0%,0%,8.80%,6.80%,7.10%,21.5%,353 MiB,4.57 GB/s,0 kB/s,33.6 kB/s,3.17 GB/s,0 kB/s,4.59 GB/s
2023-04-02 12:51:45,0%,0%,0%,9.20%,6.40%,7.90%,21.8%,354 MiB,4.23 GB/s,0 kB/s,11.2 kB/s,2.89 GB/s,0 kB/s,4.25 GB/s
2023-04-02 12:51:50,0%,0%,0%,9.20%,6.40%,7.90%,21.8%,354 MiB,4.23 GB/s,0 kB/s,11.2 kB/s,2.89 GB/s,0 kB/s,4.25 GB/s
2023-04-02 12:51:55,0%,0%,0%,8.00%,6.50%,7.20%,26.5%,357 MiB,6.69 GB/s,0 kB/s,5.80 kB/s,4.24 GB/s,0 kB/s,6.71 GB/s
2023-04-02 12:52:00,0%,0%,0%,8.00%,6.50%,7.20%,26.5%,357 MiB,6.69 GB/s,0 kB/s,5.80 kB/s,4.24 GB/s,0 kB/s,6.71 GB/s
2023-04-02 12:52:05,0%,0%,0%,2.90%,3.40%,2.50%,4.20%,361 MiB,1.16 GB/s,0 kB/s,0 kB/s,331 MB/s,0 kB/s,1.16 GB/s
2023-04-02 12:52:10,0%,0%,0%,2.90%,3.40%,2.50%,4.20%,361 MiB,1.16 GB/s,0 kB/s,0 kB/s,331 MB/s,0 kB/s,1.16 GB/s
2023-04-02 12:52:15,0%,0%,0%,0.200%,0.300%,0.300%,3.10%,361 MiB,1.01 GB/s,0 kB/s,67.9 kB/s,616 MB/s,0 kB/s,1.01 GB/s
2023-04-02 12:52:20,0%,0%,0%,0.200%,0.300%,0.300%,3.10%,361 MiB,1.01 GB/s,0 kB/s,67.9 kB/s,616 MB/s,0 kB/s,1.01 GB/s
2023-04-02 12:52:25,0%,0%,0%,0.100%,0.300%,0.1000%,1.30%,361 MiB,440 MB/s,0 kB/s,11.2 kB/s,269 MB/s,0 kB/s,440 MB/s
2023-04-02 12:52:30,0%,0%,0%,0.100%,0.300%,0.1000%,1.30%,361 MiB,440 MB/s,0 kB/s,11.2 kB/s,269 MB/s,0 kB/s,440 MB/s
2023-04-02 12:52:35,0%,0%,0%,0.800%,1.40%,1.50%,2.50%,361 MiB,507 MB/s,0 kB/s,28 kB/s,330 MB/s,0 kB/s,510 MB/s
2023-04-02 12:52:40,0%,0%,0%,0.800%,1.40%,1.50%,2.50%,361 MiB,507 MB/s,0 kB/s,28 kB/s,330 MB/s,0 kB/s,510 MB/s
2023-04-02 12:52:45,0%,0%,0%,1.20%,1.90%,1.60%,1.40%,361 MiB,86.7 MB/s,0 kB/s,0 kB/s,79.0 MB/s,0 kB/s,89.6 MB/s
2023-04-02 12:52:50,0%,0%,0%,1.20%,1.90%,1.60%,1.40%,361 MiB,86.7 MB/s,0 kB/s,0 kB/s,79.0 MB/s,0 kB/s,89.6 MB/s
2023-04-02 12:52:55,0%,0%,0%,1.50%,2.40%,1.10%,1.60%,361 MiB,82.6 MB/s,0 kB/s,0 kB/s,75.4 MB/s,0 kB/s,85.3 MB/s
2023-04-02 12:53:00,0%,0%,0%,1.50%,2.40%,1.10%,1.60%,361 MiB,82.6 MB/s,0 kB/s,0 kB/s,75.4 MB/s,0 kB/s,85.3 MB/s
2023-04-02 12:53:05,0%,0%,0%,1.30%,1.90%,1.10%,1.90%,356 MiB,82.0 MB/s,0 kB/s,6 kB/s,73.4 MB/s,0 kB/s,84.6 MB/s
2023-04-02 12:53:10,0%,0%,0%,1.30%,1.90%,1.10%,1.90%,356 MiB,82.0 MB/s,0 kB/s,6 kB/s,73.4 MB/s,0 kB/s,84.6 MB/s
2023-04-02 12:53:15,0%,0%,0%,0.200%,0.500%,0.1000%,1.60%,356 MiB,509 MB/s,0 kB/s,0 kB/s,313 MB/s,0 kB/s,510 MB/s
2023-04-02 12:53:20,0%,0%,0%,0.200%,0.500%,0.1000%,1.60%,356 MiB,509 MB/s,0 kB/s,0 kB/s,313 MB/s,0 kB/s,510 MB/s
2023-04-02 12:53:25,0%,0%,0%,1.000%,1.80%,1.00%,3.10%,356 MiB,563 MB/s,0 kB/s,0 kB/s,361 MB/s,0 kB/s,566 MB/s
2023-04-02 12:53:30,0%,0%,0%,1.000%,1.80%,1.00%,3.10%,356 MiB,563 MB/s,0 kB/s,0 kB/s,361 MB/s,0 kB/s,566 MB/s
2023-04-02 12:53:35,0%,0%,0%,1.80%,2.10%,1.50%,3.50%,356 MiB,531 MB/s,0 kB/s,22.8 kB/s,350 MB/s,0 kB/s,535 MB/s
2023-04-02 12:53:40,0%,0%,0%,1.80%,2.10%,1.50%,3.50%,356 MiB,531 MB/s,0 kB/s,22.8 kB/s,350 MB/s,0 kB/s,535 MB/s
2023-04-02 12:53:45,0%,0%,0%,2.40%,3.20%,2.50%,3.80%,354 MiB,599 MB/s,0 kB/s,33.6 kB/s,409 MB/s,0 kB/s,604 MB/s
2023-04-02 12:53:50,0%,0%,0%,2.40%,3.20%,2.50%,3.80%,354 MiB,599 MB/s,0 kB/s,33.6 kB/s,409 MB/s,0 kB/s,604 MB/s
2023-04-02 12:53:55,0%,0%,0%,3.10%,4.70%,2.10%,3.70%,354 MiB,556 MB/s,0 kB/s,11.2 kB/s,377 MB/s,0 kB/s,560 MB/s
2023-04-02 12:54:00,0%,0%,0%,3.10%,4.70%,2.10%,3.70%,354 MiB,556 MB/s,0 kB/s,11.2 kB/s,377 MB/s,0 kB/s,560 MB/s
2023-04-02 12:54:05,0%,0%,0%,1.20%,1.80%,1.20%,2.10%,354 MiB,555 MB/s,0 kB/s,17.2 kB/s,359 MB/s,0 kB/s,558 MB/s
2023-04-02 12:54:10,0%,0%,0%,1.20%,1.80%,1.20%,2.10%,354 MiB,555 MB/s,0 kB/s,17.2 kB/s,359 MB/s,0 kB/s,558 MB/s
2023-04-02 12:54:15,0%,0%,0%,0.300%,0.600%,0.500%,4.60%,354 MiB,1.55 GB/s,0 kB/s,113 kB/s,950 MB/s,0 kB/s,1.55 GB/s
2023-04-02 12:54:20,0%,0%,0%,0.300%,0.600%,0.500%,4.60%,354 MiB,1.55 GB/s,0 kB/s,113 kB/s,950 MB/s,0 kB/s,1.55 GB/s
2023-04-02 12:54:25,0%,0%,0%,0.300%,0.100%,0.400%,1.30%,354 MiB,529 MB/s,0 kB/s,107 kB/s,323 MB/s,0 kB/s,529 MB/s
2023-04-02 12:54:30,0%,0%,0%,0.300%,0.100%,0.400%,1.30%,354 MiB,529 MB/s,0 kB/s,107 kB/s,323 MB/s,0 kB/s,529 MB/s
2023-04-02 12:54:35,0%,0%,0%,0.400%,0.800%,0.500%,2.50%,354 MiB,537 MB/s,0 kB/s,22.6 kB/s,334 MB/s,0 kB/s,538 MB/s
2023-04-02 12:54:40,0%,0%,0%,0.400%,0.800%,0.500%,2.50%,354 MiB,537 MB/s,0 kB/s,22.6 kB/s,334 MB/s,0 kB/s,538 MB/s
2023-04-02 12:54:45,0%,0%,0%,0%,0.200%,0.200%,1.60%,354 MiB,559 MB/s,0 kB/s,17.2 kB/s,343 MB/s,0 kB/s,559 MB/s
2023-04-02 12:54:50,0%,0%,0%,0%,0.200%,0.200%,1.60%,354 MiB,559 MB/s,0 kB/s,17.2 kB/s,343 MB/s,0 kB/s,559 MB/s
2023-04-02 12:54:55,0%,0%,0%,1.30%,2.00%,1.60%,2.30%,354 MiB,533 MB/s,0 kB/s,0 kB/s,347 MB/s,0 kB/s,535 MB/s
2023-04-02 12:55:00,0%,0%,0%,1.30%,2.00%,1.60%,2.30%,354 MiB,533 MB/s,0 kB/s,0 kB/s,347 MB/s,0 kB/s,535 MB/s
2023-04-02 12:55:05,0%,0%,0%,0.400%,0.500%,0.300%,4.90%,354 MiB,1.51 GB/s,0 kB/s,0 kB/s,925 MB/s,0 kB/s,1.51 GB/s
