"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","TimeToFail"
"2023-04-16 01:23:10","1681582990000","0%","0%","0%","2.30%","1.00%","3.50%","3.90%","375 MiB","31.2 MiB","405 MiB","158 MiB","700 MB/s","0 kB/s","0 kB/s","512 MB/s","0 kB/s","707 MB/s","512 MB/s","0 kB/s","0 kB/s","708 MB/s","0 kB/s","512 MB/s","230969"
"2023-04-16 01:23:20","1681583000000","0%","0%","0%","3.10%","1.10%","5.20%","6.60%","375 MiB","31.2 MiB","405 MiB","159 MiB","1.26 GB/s","0 kB/s","0 kB/s","853 MB/s","0 kB/s","1.27 GB/s","853 MB/s","0 kB/s","0 kB/s","1.27 GB/s","0 kB/s","853 MB/s","220969"
"2023-04-16 01:23:30","1681583010000","0%","0%","0%","1.60%","1.00%","3.00%","7.40%","375 MiB","31.2 MiB","405 MiB","159 MiB","2.15 GB/s","0 kB/s","5.60 kB/s","1.36 GB/s","0 kB/s","2.16 GB/s","1.36 GB/s","0 kB/s","5 kB/s","2.16 GB/s","0 kB/s","1.36 GB/s","210969"
"2023-04-16 01:23:40","1681583020000","0%","0%","0%","1.10%","0.700%","1.80%","6.50%","375 MiB","31.2 MiB","405 MiB","159 MiB","2.08 GB/s","0 kB/s","28.6 kB/s","1.31 GB/s","0 kB/s","2.09 GB/s","1.31 GB/s","0 kB/s","25 kB/s","2.09 GB/s","0 kB/s","1.31 GB/s","200969"
"2023-04-16 01:23:50","1681583030000","0%","0%","0%","1.90%","1.40%","3.10%","6.90%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.67 GB/s","0 kB/s","82 kB/s","1.07 GB/s","0 kB/s","1.68 GB/s","1.07 GB/s","0 kB/s","319 kB/s","1.68 GB/s","0 kB/s","1.07 GB/s","190969"
"2023-04-16 01:24:00","1681583040000","0%","0%","0%","1.40%","0.600%","2.10%","5.40%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.64 GB/s","0 kB/s","6.60 kB/s","1.04 GB/s","0 kB/s","1.64 GB/s","1.04 GB/s","0 kB/s","5.40 kB/s","1.64 GB/s","0 kB/s","1.04 GB/s","180969"
"2023-04-16 01:24:10","1681583050000","0%","0%","0%","0.300%","0.100%","0.500%","7.00%","373 MiB","31.2 MiB","405 MiB","161 MiB","2.61 GB/s","0 kB/s","0 kB/s","1.60 GB/s","0 kB/s","2.61 GB/s","1.60 GB/s","0 kB/s","0 kB/s","2.61 GB/s","0 kB/s","1.60 GB/s","170969"
"2023-04-16 01:24:20","1681583060000","0%","0%","0%","1.10%","0.500%","1.40%","4.10%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.07 GB/s","0 kB/s","11.8 kB/s","682 MB/s","0 kB/s","1.08 GB/s","682 MB/s","0 kB/s","9.60 kB/s","1.08 GB/s","0 kB/s","682 MB/s","160969"
"2023-04-16 01:24:30","1681583070000","0%","0%","0%","0%","0.1000%","0.200%","1.70%","373 MiB","31.2 MiB","405 MiB","161 MiB","510 MB/s","0 kB/s","16.8 kB/s","314 MB/s","0 kB/s","510 MB/s","314 MB/s","0 kB/s","15.4 kB/s","511 MB/s","0 kB/s","314 MB/s","150969"
"2023-04-16 01:24:40","1681583080000","0%","0%","0%","1.30%","0.600%","1.60%","4.70%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.46 GB/s","0 kB/s","5.60 kB/s","918 MB/s","0 kB/s","1.46 GB/s","918 MB/s","0 kB/s","5 kB/s","1.46 GB/s","0 kB/s","918 MB/s","140969"
"2023-04-16 01:24:50","1681583090000","0%","0%","0%","2.20%","0.800%","4.00%","6.70%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.25 GB/s","0 kB/s","0 kB/s","843 MB/s","0 kB/s","1.26 GB/s","843 MB/s","0 kB/s","0 kB/s","1.26 GB/s","0 kB/s","843 MB/s","130969"
"2023-04-16 01:25:00","1681583100000","0%","0%","0%","1.70%","1.20%","2.30%","4.60%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.12 GB/s","0 kB/s","0 kB/s","734 MB/s","0 kB/s","1.12 GB/s","734 MB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","734 MB/s","120969"
"2023-04-16 01:25:10","1681583110000","0%","0%","0%","0.800%","0.700%","1.10%","8.80%","373 MiB","31.2 MiB","405 MiB","161 MiB","3.01 GB/s","0 kB/s","11.4 kB/s","1.84 GB/s","0 kB/s","3.01 GB/s","1.84 GB/s","0 kB/s","5.40 kB/s","3.01 GB/s","0 kB/s","1.84 GB/s","110969"
"2023-04-16 01:25:20","1681583120000","0%","0%","0%","1.000%","0.700%","1.70%","4.90%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.55 GB/s","0 kB/s","11.8 kB/s","969 MB/s","0 kB/s","1.56 GB/s","969 MB/s","0 kB/s","9.60 kB/s","1.56 GB/s","0 kB/s","969 MB/s","100969"
"2023-04-16 01:25:30","1681583130000","0%","0%","0%","3.30%","1.60%","4.10%","7.40%","373 MiB","31.2 MiB","405 MiB","161 MiB","1.21 GB/s","0 kB/s","16.8 kB/s","1.10 GB/s","0 kB/s","1.22 GB/s","1.10 GB/s","0 kB/s","15 kB/s","1.22 GB/s","0 kB/s","1.10 GB/s","90969"
"2023-04-16 01:25:40","1681583140000","0%","0%","0%","1.10%","0.600%","1.90%","4.70%","372 MiB","31.2 MiB","405 MiB","161 MiB","1.31 GB/s","0 kB/s","2.06 MB/s","726 MB/s","60 kB/s","1.32 GB/s","726 MB/s","0 kB/s","679 kB/s","1.32 GB/s","60 kB/s","726 MB/s","80969"
"2023-04-16 01:25:50","1681583150000","0%","0%","0%","0.600%","0.200%","1.30%","6.40%","372 MiB","31.2 MiB","405 MiB","161 MiB","2.90 GB/s","0 kB/s","56.5 kB/s","1.61 GB/s","0 kB/s","2.90 GB/s","1.61 GB/s","0 kB/s","292 kB/s","2.90 GB/s","0 kB/s","1.61 GB/s","70969"
"2023-04-16 01:26:00","1681583160000","0%","0%","0%","2.00%","1.00%","2.60%","6.50%","372 MiB","31.2 MiB","405 MiB","161 MiB","1.71 GB/s","0 kB/s","0 kB/s","1.09 GB/s","0 kB/s","1.72 GB/s","1.09 GB/s","0 kB/s","0 kB/s","1.72 GB/s","0 kB/s","1.09 GB/s","60969"
"2023-04-16 01:26:10","1681583170000","0%","0%","0%","0.600%","0.400%","0.900%","7.10%","372 MiB","31.2 MiB","405 MiB","161 MiB","2.49 GB/s","0 kB/s","0 kB/s","1.53 GB/s","0 kB/s","2.49 GB/s","1.53 GB/s","0 kB/s","0 kB/s","2.49 GB/s","0 kB/s","1.53 GB/s","50969"
"2023-04-16 01:26:20","1681583180000","0%","0%","0%","1.70%","0.500%","2.50%","4.60%","372 MiB","31.2 MiB","405 MiB","161 MiB","1.07 GB/s","0 kB/s","52.8 kB/s","720 MB/s","0 kB/s","1.08 GB/s","720 MB/s","0 kB/s","47.6 kB/s","1.08 GB/s","0 kB/s","720 MB/s","40969"
"2023-04-16 01:26:30","1681583190000","0%","0%","0%","0.800%","0.500%","1.30%","5.70%","372 MiB","31.2 MiB","405 MiB","161 MiB","1.54 GB/s","0 kB/s","19.4 kB/s","952 MB/s","0 kB/s","1.54 GB/s","952 MB/s","0 kB/s","21 kB/s","1.54 GB/s","0 kB/s","952 MB/s","30969"
"2023-04-16 01:26:40","1681583200000","0%","0%","0%","2.40%","1.40%","2.50%","6.80%","373 MiB","31.2 MiB","405 MiB","160 MiB","1.67 GB/s","0 kB/s","5.60 kB/s","1.09 GB/s","0 kB/s","1.67 GB/s","1.09 GB/s","0 kB/s","5 kB/s","1.67 GB/s","0 kB/s","1.09 GB/s","20969"
"2023-04-16 01:26:50","1681583210000","0%","0%","0%","6.60%","2.70%","6.90%","22.5%","374 MiB","31.2 MiB","405 MiB","159 MiB","6.55 GB/s","0 kB/s","7.40 kB/s","4.32 GB/s","0 kB/s","6.57 GB/s","4.32 GB/s","0 kB/s","5.40 kB/s","6.57 GB/s","0 kB/s","4.32 GB/s","10969"
"2023-04-16 01:27:00","1681583220000","0%","0%","0%","6.00%","1.10%","5.90%","24.3%","379 MiB","31.2 MiB","405 MiB","154 MiB","8.14 GB/s","0 kB/s","17.2 kB/s","5.29 GB/s","0 kB/s","8.16 GB/s","5.29 GB/s","0 kB/s","9.60 kB/s","8.16 GB/s","0 kB/s","5.29 GB/s","969"
"2023-04-16 01:27:10","1681583230000","0%","0%","0%","5.20%","1.80%","4.40%","12.6%","377 MiB","31.2 MiB","405 MiB","156 MiB","4.01 GB/s","0 kB/s","5.80 kB/s","2.59 GB/s","0 kB/s","4.03 GB/s","2.59 GB/s","0 kB/s","5.40 kB/s","4.03 GB/s","0 kB/s","2.59 GB/s","18231"
"2023-04-16 01:27:20","1681583240000","0%","0%","0%","4.80%","1.20%","4.80%","19.7%","383 MiB","31.2 MiB","405 MiB","150 MiB","6.35 GB/s","0 kB/s","17 kB/s","4.57 GB/s","0 kB/s","6.37 GB/s","4.57 GB/s","0 kB/s","10.8 kB/s","6.37 GB/s","0 kB/s","4.57 GB/s","8231"
"2023-04-16 01:27:30","1681583250000","0%","0%","0%","4.70%","1.90%","5.40%","17.2%","368 MiB","31.2 MiB","405 MiB","165 MiB","5.98 GB/s","0 kB/s","22.8 kB/s","3.27 GB/s","0 kB/s","6.00 GB/s","3.27 GB/s","0 kB/s","19.6 kB/s","6.00 GB/s","0 kB/s","3.27 GB/s","654"
"2023-04-16 01:27:40","1681583260000","0%","0%","0%","4.30%","1.40%","4.40%","9.50%","364 MiB","31.2 MiB","405 MiB","169 MiB","2.04 GB/s","0 kB/s","5.60 kB/s","1.68 GB/s","0 kB/s","2.06 GB/s","1.68 GB/s","0 kB/s","5 kB/s","2.06 GB/s","0 kB/s","1.68 GB/s","3069"
"2023-04-16 01:27:50","1681583270000","0%","0%","0%","4.90%","1.000%","4.70%","20.2%","376 MiB","31.2 MiB","405 MiB","157 MiB","5.50 GB/s","0 kB/s","56.5 kB/s","4.56 GB/s","0 kB/s","5.52 GB/s","4.56 GB/s","0 kB/s","291 kB/s","5.52 GB/s","0 kB/s","4.56 GB/s","3641"
"2023-04-16 01:28:00","1681583280000","0%","0%","0%","5.50%","2.30%","5%","17.7%","382 MiB","31.2 MiB","405 MiB","151 MiB","4.85 GB/s","0 kB/s","7.40 kB/s","3.63 GB/s","0 kB/s","4.87 GB/s","3.63 GB/s","0 kB/s","5.40 kB/s","4.88 GB/s","0 kB/s","3.63 GB/s","722019"
"2023-04-16 01:28:10","1681583290000","0%","0%","0%","5.20%","1.60%","5.50%","14.3%","369 MiB","31.2 MiB","405 MiB","164 MiB","3.46 GB/s","0 kB/s","0 kB/s","3.01 GB/s","0 kB/s","3.48 GB/s","3.01 GB/s","0 kB/s","0 kB/s","3.48 GB/s","0 kB/s","3.01 GB/s","712019"
"2023-04-16 01:28:20","1681583300000","0%","0%","0%","0.200%","0.200%","0.400%","3.80%","369 MiB","31.2 MiB","405 MiB","164 MiB","1.44 GB/s","0 kB/s","17.4 kB/s","881 MB/s","0 kB/s","1.44 GB/s","881 MB/s","0 kB/s","15.0 kB/s","1.44 GB/s","0 kB/s","881 MB/s","702019"
"2023-04-16 01:28:30","1681583310000","0%","0%","0%","0%","0%","0.100%","2.80%","369 MiB","31.2 MiB","405 MiB","164 MiB","1.08 GB/s","0 kB/s","16.8 kB/s","660 MB/s","0 kB/s","1.08 GB/s","660 MB/s","0 kB/s","15 kB/s","1.08 GB/s","0 kB/s","660 MB/s","692019"
"2023-04-16 01:28:40","1681583320000","0%","0%","0%","0.200%","0.100%","0.300%","3.50%","369 MiB","31.2 MiB","405 MiB","164 MiB","1.08 GB/s","0 kB/s","5.60 kB/s","665 MB/s","0 kB/s","1.08 GB/s","664 MB/s","0 kB/s","5.40 kB/s","1.08 GB/s","0 kB/s","664 MB/s","682019"
"2023-04-16 01:28:50","1681583330000","0%","0%","0%","0.400%","0%","0.200%","2.20%","369 MiB","31.2 MiB","405 MiB","164 MiB","925 MB/s","0 kB/s","5.60 kB/s","571 MB/s","0 kB/s","926 MB/s","571 MB/s","0 kB/s","0 kB/s","927 MB/s","0 kB/s","571 MB/s","672019"
"2023-04-16 01:29:00","1681583340000","0%","0%","0%","0.100%","0.100%","0.300%","1.30%","369 MiB","31.2 MiB","405 MiB","164 MiB","569 MB/s","0 kB/s","11.8 kB/s","352 MB/s","0 kB/s","569 MB/s","352 MB/s","0 kB/s","9.60 kB/s","570 MB/s","0 kB/s","352 MB/s","662019"
"2023-04-16 01:29:10","1681583350000","0%","0%","0%","0.500%","0.300%","0.700%","0.800%","369 MiB","31.2 MiB","405 MiB","164 MiB","44.1 MB/s","0 kB/s","5.80 kB/s","34.7 MB/s","0 kB/s","45.4 MB/s","34.6 MB/s","0 kB/s","5.40 kB/s","46.4 MB/s","0 kB/s","34.6 MB/s","652019"
"2023-04-16 01:29:20","1681583360000","0%","0%","0%","0%","0%","0.200%","1.30%","369 MiB","31.2 MiB","405 MiB","164 MiB","467 MB/s","0 kB/s","5.60 kB/s","287 MB/s","0 kB/s","467 MB/s","287 MB/s","0 kB/s","5.40 kB/s","468 MB/s","0 kB/s","287 MB/s","642019"
"2023-04-16 01:29:30","1681583370000","0%","0%","0%","0.200%","0.200%","0.300%","2.70%","369 MiB","31.2 MiB","405 MiB","164 MiB","942 MB/s","0 kB/s","0 kB/s","579 MB/s","0 kB/s","942 MB/s","579 MB/s","0 kB/s","0 kB/s","943 MB/s","0 kB/s","579 MB/s","632019"
"2023-04-16 01:29:40","1681583380000","0%","0%","0%","0.600%","0.200%","0.700%","3.20%","369 MiB","31.2 MiB","405 MiB","164 MiB","989 MB/s","0 kB/s","48.8 kB/s","621 MB/s","0 kB/s","992 MB/s","621 MB/s","0 kB/s","40.2 kB/s","993 MB/s","0 kB/s","621 MB/s","622019"
"2023-04-16 01:29:50","1681583390000","0%","0%","0%","0.700%","0.300%","0.600%","2.10%","369 MiB","31.2 MiB","405 MiB","164 MiB","500 MB/s","0 kB/s","56.5 kB/s","319 MB/s","0 kB/s","502 MB/s","319 MB/s","0 kB/s","296 kB/s","503 MB/s","0 kB/s","319 MB/s","612019"
"2023-04-16 01:30:00","1681583400000","0%","0%","0%","0.100%","0%","0.100%","1.60%","369 MiB","31.2 MiB","405 MiB","164 MiB","442 MB/s","0 kB/s","11.4 kB/s","272 MB/s","0 kB/s","442 MB/s","272 MB/s","0 kB/s","10.8 kB/s","443 MB/s","0 kB/s","272 MB/s","602019"
"2023-04-16 01:30:10","1681583410000","0%","0%","0%","0.800%","0.400%","1.00%","3.20%","369 MiB","31.2 MiB","405 MiB","164 MiB","1.04 GB/s","0 kB/s","0 kB/s","645 MB/s","0 kB/s","1.04 GB/s","645 MB/s","0 kB/s","0 kB/s","1.05 GB/s","0 kB/s","645 MB/s","592019"
"2023-04-16 01:30:20","1681583420000","0%","0%","0%","0.100%","0.200%","0.1000%","2.50%","373 MiB","31.2 MiB","405 MiB","160 MiB","910 MB/s","0 kB/s","5.80 kB/s","557 MB/s","0 kB/s","911 MB/s","557 MB/s","0 kB/s","5.40 kB/s","912 MB/s","0 kB/s","557 MB/s","582019"
"2023-04-16 01:30:30","1681583430000","0%","0%","0%","0.700%","0.500%","0.900%","2.20%","373 MiB","31.2 MiB","405 MiB","160 MiB","621 MB/s","0 kB/s","19 kB/s","404 MB/s","0 kB/s","624 MB/s","404 MB/s","0 kB/s","14.6 kB/s","625 MB/s","0 kB/s","404 MB/s","572019"
"2023-04-16 01:30:40","1681583440000","0.100%","0%","0%","0.700%","0.200%","0.800%","2.20%","373 MiB","31.2 MiB","405 MiB","160 MiB","591 MB/s","0 kB/s","16.8 kB/s","383 MB/s","0 kB/s","594 MB/s","383 MB/s","0 kB/s","15.4 kB/s","595 MB/s","0 kB/s","383 MB/s","562019"
"2023-04-16 01:30:50","1681583450000","0%","0%","0%","0.400%","0.100%","0.600%","1.50%","373 MiB","31.2 MiB","405 MiB","160 MiB","476 MB/s","0 kB/s","11.4 kB/s","317 MB/s","0 kB/s","477 MB/s","317 MB/s","0 kB/s","13.8 kB/s","478 MB/s","0 kB/s","317 MB/s","552019"
"2023-04-16 01:31:00","1681583460000","0%","0%","0%","0.700%","0.300%","0.900%","2.10%","373 MiB","31.2 MiB","405 MiB","160 MiB","547 MB/s","0 kB/s","0 kB/s","352 MB/s","0 kB/s","549 MB/s","352 MB/s","0 kB/s","0 kB/s","550 MB/s","0 kB/s","352 MB/s","542019"
"2023-04-16 01:31:10","1681583470000","0%","0%","0%","1.30%","0.800%","1.40%","3.20%","373 MiB","31.2 MiB","405 MiB","160 MiB","534 MB/s","0 kB/s","22.4 kB/s","350 MB/s","0 kB/s","538 MB/s","350 MB/s","0 kB/s","16.2 kB/s","539 MB/s","0 kB/s","350 MB/s","532019"
"2023-04-16 01:31:20","1681583480000","0%","0%","0%","0.400%","0.400%","0.600%","1.80%","373 MiB","31.2 MiB","405 MiB","160 MiB","465 MB/s","0 kB/s","6 kB/s","294 MB/s","0 kB/s","466 MB/s","294 MB/s","0 kB/s","4.20 kB/s","467 MB/s","0 kB/s","294 MB/s","522019"
"2023-04-16 01:31:30","1681583490000","0%","0%","0%","0.200%","0.1000%","0.300%","0.200%","373 MiB","31.2 MiB","405 MiB","160 MiB","16.9 MB/s","0 kB/s","11.2 kB/s","14.7 MB/s","0 kB/s","17.4 MB/s","14.6 MB/s","0 kB/s","10 kB/s","18.3 MB/s","0 kB/s","14.6 MB/s","512019"
"2023-04-16 01:31:40","1681583500000","0%","0%","0%","0.100%","0.100%","0.100%","2.40%","373 MiB","31.2 MiB","405 MiB","160 MiB","979 MB/s","0 kB/s","5.60 kB/s","601 MB/s","0 kB/s","979 MB/s","601 MB/s","0 kB/s","5 kB/s","980 MB/s","0 kB/s","601 MB/s","502019"
"2023-04-16 01:31:50","1681583510000","0%","0%","0%","0.700%","0.200%","1.60%","3.30%","373 MiB","31.2 MiB","405 MiB","160 MiB","1.02 GB/s","0 kB/s","73.3 kB/s","645 MB/s","0 kB/s","1.03 GB/s","645 MB/s","0 kB/s","302 kB/s","1.03 GB/s","0 kB/s","645 MB/s","492019"
"2023-04-16 01:32:00","1681583520000","0%","0%","0%","0.500%","0.300%","0.800%","2.10%","373 MiB","31.2 MiB","405 MiB","160 MiB","506 MB/s","0 kB/s","22.8 kB/s","327 MB/s","0 kB/s","508 MB/s","327 MB/s","0 kB/s","21.6 kB/s","509 MB/s","0 kB/s","327 MB/s","482019"
"2023-04-16 01:32:10","1681583530000","0%","0%","0%","2.80%","1.60%","5.30%","6.60%","373 MiB","31.2 MiB","405 MiB","160 MiB","1.31 GB/s","0 kB/s","0 kB/s","914 MB/s","0 kB/s","1.32 GB/s","914 MB/s","0 kB/s","0 kB/s","1.32 GB/s","0 kB/s","914 MB/s","472019"
"2023-04-16 01:32:20","1681583540000","0%","0%","0%","3.90%","1.10%","4.90%","14.5%","374 MiB","31.2 MiB","405 MiB","159 MiB","4.37 GB/s","0 kB/s","0 kB/s","2.80 GB/s","0 kB/s","4.39 GB/s","2.80 GB/s","0 kB/s","0 kB/s","4.39 GB/s","0 kB/s","2.80 GB/s","462019"
"2023-04-16 01:32:30","1681583550000","0%","0%","0%","4.50%","1.90%","6.70%","16.2%","379 MiB","31.2 MiB","405 MiB","154 MiB","4.56 GB/s","0 kB/s","0 kB/s","2.93 GB/s","0 kB/s","4.57 GB/s","2.93 GB/s","0 kB/s","0 kB/s","4.58 GB/s","0 kB/s","2.93 GB/s","452019"
"2023-04-16 01:32:40","1681583560000","0%","0%","0%","4.30%","2.00%","6.30%","18.0%","374 MiB","31.2 MiB","405 MiB","159 MiB","5.71 GB/s","0 kB/s","34.2 kB/s","3.60 GB/s","0 kB/s","5.73 GB/s","3.60 GB/s","0 kB/s","30 kB/s","5.73 GB/s","0 kB/s","3.60 GB/s","442019"
"2023-04-16 01:32:50","1681583570000","0%","0%","0%","3.70%","1.10%","4.60%","24.4%","377 MiB","31.2 MiB","405 MiB","156 MiB","8.07 GB/s","0 kB/s","22.8 kB/s","5.49 GB/s","0 kB/s","8.09 GB/s","5.49 GB/s","0 kB/s","16.2 kB/s","8.09 GB/s","0 kB/s","5.49 GB/s","432019"
"2023-04-16 01:33:00","1681583580000","0%","0%","0%","5.90%","2.40%","6.70%","16.2%","377 MiB","31.2 MiB","405 MiB","156 MiB","5.02 GB/s","0 kB/s","5.80 kB/s","2.82 GB/s","0 kB/s","5.04 GB/s","2.82 GB/s","0 kB/s","5.40 kB/s","5.05 GB/s","0 kB/s","2.82 GB/s","422019"
"2023-04-16 01:33:10","1681583590000","0%","0%","0%","6.50%","1.70%","6.30%","16.8%","387 MiB","31.2 MiB","405 MiB","146 MiB","4.33 GB/s","0 kB/s","11.6 kB/s","3.04 GB/s","0 kB/s","4.35 GB/s","3.04 GB/s","0 kB/s","9.60 kB/s","4.35 GB/s","0 kB/s","3.04 GB/s","412019"
"2023-04-16 01:33:20","1681583600000","0%","0%","0%","5.60%","2.00%","5.50%","12.9%","396 MiB","31.2 MiB","405 MiB","137 MiB","3.45 GB/s","0 kB/s","11.2 kB/s","2.11 GB/s","0 kB/s","3.47 GB/s","2.11 GB/s","0 kB/s","5.40 kB/s","3.47 GB/s","0 kB/s","2.11 GB/s","402019"
"2023-04-16 01:33:30","1681583610000","0%","0%","0%","6.00%","1.20%","6.50%","19.2%","391 MiB","31.2 MiB","405 MiB","142 MiB","5.23 GB/s","0 kB/s","17 kB/s","3.53 GB/s","0 kB/s","5.25 GB/s","3.53 GB/s","0 kB/s","15.4 kB/s","5.25 GB/s","0 kB/s","3.53 GB/s","392019"
"2023-04-16 01:33:40","1681583620000","0%","0%","0%","3.90%","1.20%","4.80%","10.1%","377 MiB","31.2 MiB","405 MiB","156 MiB","3.08 GB/s","0 kB/s","33.8 kB/s","1.84 GB/s","0 kB/s","3.10 GB/s","1.84 GB/s","0 kB/s","31.6 kB/s","3.10 GB/s","0 kB/s","1.84 GB/s","382019"
"2023-04-16 01:33:50","1681583630000","0%","0%","0%","3.70%","1.50%","6.30%","15.3%","383 MiB","31.2 MiB","405 MiB","150 MiB","3.94 GB/s","0 kB/s","73.7 kB/s","2.79 GB/s","0 kB/s","3.96 GB/s","2.79 GB/s","0 kB/s","307 kB/s","3.96 GB/s","0 kB/s","2.79 GB/s","372019"
"2023-04-16 01:34:00","1681583640000","0%","0%","0%","3.80%","1.10%","4.30%","12.2%","383 MiB","31.2 MiB","405 MiB","150 MiB","3.70 GB/s","0 kB/s","0 kB/s","2.11 GB/s","0 kB/s","3.72 GB/s","2.11 GB/s","0 kB/s","0 kB/s","3.72 GB/s","0 kB/s","2.11 GB/s","362019"
"2023-04-16 01:34:10","1681583650000","0%","0%","0%","5.80%","3.20%","6.30%","17.0%","379 MiB","31.2 MiB","405 MiB","154 MiB","4.42 GB/s","0 kB/s","0 kB/s","2.82 GB/s","0 kB/s","4.44 GB/s","2.82 GB/s","0 kB/s","0 kB/s","4.44 GB/s","0 kB/s","2.82 GB/s","352019"
"2023-04-16 01:34:20","1681583660000","0%","0%","0%","5.20%","2.00%","7.00%","17.6%","378 MiB","31.2 MiB","405 MiB","155 MiB","4.67 GB/s","0 kB/s","0 kB/s","3.02 GB/s","0 kB/s","4.69 GB/s","3.02 GB/s","0 kB/s","0 kB/s","4.69 GB/s","0 kB/s","3.02 GB/s","342019"
"2023-04-16 01:34:30","1681583670000","0%","0%","0%","4.70%","1.70%","6.30%","13.9%","376 MiB","31.2 MiB","405 MiB","157 MiB","3.44 GB/s","0 kB/s","0 kB/s","2.27 GB/s","0 kB/s","3.45 GB/s","2.27 GB/s","0 kB/s","0 kB/s","3.46 GB/s","0 kB/s","2.27 GB/s","332019"
"2023-04-16 01:34:40","1681583680000","0%","0%","0%","4.80%","1.20%","4.70%","12.2%","377 MiB","31.2 MiB","405 MiB","156 MiB","2.81 GB/s","0 kB/s","39.8 kB/s","2.10 GB/s","0 kB/s","2.83 GB/s","2.10 GB/s","0 kB/s","30 kB/s","2.83 GB/s","0 kB/s","2.10 GB/s","322019"
"2023-04-16 01:34:50","1681583690000","0%","0%","0%","3.00%","0.800%","4.20%","10.4%","372 MiB","31.2 MiB","405 MiB","161 MiB","3.19 GB/s","0 kB/s","11.2 kB/s","1.79 GB/s","0 kB/s","3.20 GB/s","1.79 GB/s","0 kB/s","10.8 kB/s","3.20 GB/s","0 kB/s","1.79 GB/s","312019"
"2023-04-16 01:35:00","1681583700000","0%","0%","0%","4.40%","1.10%","4.80%","7.60%","374 MiB","31.2 MiB","405 MiB","159 MiB","1.35 GB/s","0 kB/s","5.60 kB/s","961 MB/s","0 kB/s","1.37 GB/s","960 MB/s","0 kB/s","5.40 kB/s","1.37 GB/s","0 kB/s","960 MB/s","302019"
"2023-04-16 01:35:10","1681583710000","0%","0%","0%","2.90%","1.60%","5.30%","11.5%","376 MiB","31.2 MiB","405 MiB","157 MiB","3.18 GB/s","0 kB/s","0 kB/s","2.28 GB/s","0 kB/s","3.19 GB/s","2.28 GB/s","0 kB/s","0 kB/s","3.19 GB/s","0 kB/s","2.28 GB/s","292019"
"2023-04-16 01:35:20","1681583720000","0%","0%","0%","2.70%","1.10%","4.20%","11.8%","376 MiB","31.2 MiB","405 MiB","157 MiB","2.78 GB/s","0 kB/s","5.80 kB/s","1.79 GB/s","0 kB/s","2.79 GB/s","1.79 GB/s","0 kB/s","5.40 kB/s","2.79 GB/s","0 kB/s","1.79 GB/s","282019"
"2023-04-16 01:35:30","1681583730000","0%","0%","0%","5.50%","1.90%","5.40%","13.5%","376 MiB","31.2 MiB","405 MiB","157 MiB","4.30 GB/s","0 kB/s","23.0 kB/s","2.52 GB/s","0 kB/s","4.32 GB/s","2.52 GB/s","0 kB/s","19.6 kB/s","4.32 GB/s","0 kB/s","2.52 GB/s","272019"
"2023-04-16 01:35:40","1681583740000","0%","0%","0%","4.50%","2.50%","6.30%","15.4%","373 MiB","31.2 MiB","405 MiB","160 MiB","3.53 GB/s","0 kB/s","17.2 kB/s","2.51 GB/s","0 kB/s","3.55 GB/s","2.51 GB/s","0 kB/s","15.8 kB/s","3.55 GB/s","0 kB/s","2.51 GB/s","262019"
"2023-04-16 01:35:50","1681583750000","0%","0%","0%","4.90%","1.40%","5%","12.7%","373 MiB","31.2 MiB","405 MiB","160 MiB","3.42 GB/s","0 kB/s","68.3 kB/s","1.99 GB/s","0 kB/s","3.44 GB/s","1.99 GB/s","0 kB/s","305 kB/s","3.44 GB/s","0 kB/s","1.99 GB/s","252019"
"2023-04-16 01:36:00","1681583760000","0%","0%","0%","3.20%","0.800%","3.70%","14.9%","373 MiB","31.2 MiB","405 MiB","160 MiB","5.12 GB/s","0 kB/s","5.60 kB/s","3.22 GB/s","0 kB/s","5.13 GB/s","3.22 GB/s","0 kB/s","5.40 kB/s","5.13 GB/s","0 kB/s","3.22 GB/s","242019"
"2023-04-16 01:36:10","1681583770000","0%","0%","0%","4.00%","1.70%","4.90%","14.8%","373 MiB","31.2 MiB","405 MiB","160 MiB","3.79 GB/s","0 kB/s","0 kB/s","2.42 GB/s","0 kB/s","3.81 GB/s","2.42 GB/s","0 kB/s","0 kB/s","3.81 GB/s","0 kB/s","2.42 GB/s","232019"
